name, nitg, filter, code, refpnt, top, bottom, logger, refpnt, depth, baro, file, begin, end, days, points
B30F3810,B30F3810,3,B30F3810/003,-0.697,60.03,61.03,P5985,-0.697,10.03,"Meteostation Valkenburg  - P","b30f3810-003.MON",31-05-2014 08:00,07-10-2014 13:00,129,3102
B30F3810,B30F3810,3,B30F3810/003,-0.697,60.03,61.03,P5985,-0.697,10.03,"Meteostation Valkenburg  - P","b30f3810-003_150319111102_P5985.MON",07-10-2014 14:00,19-03-2015 10:00,162,3909
B30F3810,B30F3810,3,B30F3810/003,-0.697,60.03,61.03,P5985,-0.697,10.03,"Meteostation Valkenburg  - P","b30f3810-003_P5985_160331150319.MON",08-10-2015 11:00,31-03-2016 12:00,175,4202
B30F3810,B30F3810,3,B30F3810/003,-0.697,60.03,61.03,P5985,-0.697,10.03,"Meteostation Valkenburg  - P","b30f3810-003_160708173316_P5985.MON",31-03-2016 14:00,08-07-2016 15:00,99,2378
B30F3810,B30F3810,3,B30F3810/003,-0.697,60.03,61.03,P5985,-0.697,10.03,"Meteostation Valkenburg  - P","b30f3810-003_161020173333_P5985.MON",08-07-2016 16:00,20-10-2016 15:00,103,2496
B30F3810,B30F3810,3,B30F3810/003,-0.697,60.03,61.03,P5985,-0.697,10.03,"Meteostation Valkenburg  - P","b30f3810-003_170120164304_P5985.MON",20-10-2016 16:00,20-01-2017 15:00,91,2208
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","30gb0095-001_140202224035_C3315.MON",05-09-2013 08:00,28-01-2014 16:00,145,3489
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","30gb0095-001.MON",28-01-2014 17:00,31-05-2014 06:00,122,2942
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","30gb0095-001.MON",31-05-2014 07:00,07-10-2014 11:00,129,3101
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","30gb0095-001_150319085333_C3315.MON",07-10-2014 12:00,19-03-2015 07:00,162,3908
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","30gb0095-001_C3315_160330163459.MON",08-10-2015 10:00,30-03-2016 14:00,174,4181
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","b30g0095-001_160708120957_C3315.MON",30-03-2016 15:00,08-07-2016 10:00,99,2396
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","b30g0095-001_161020123215_C3315.MON",08-07-2016 11:00,20-10-2016 10:00,103,2496
30GB0095,B30G0095,1,B30G0095/001,0.112,39.82,40.82,C3315,0.112,None,"Meteostation Valkenburg  - P","b30g0095-001_170120094027_C3315.MON",20-10-2016 11:00,20-01-2017 08:00,91,2206
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","B30G0119-001.MON",16-04-2013 15:00,12-09-2013 09:00,148,3571
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_140202224054_P1091.MON",12-09-2013 10:00,24-01-2014 09:00,133,3216
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_140124103011.MON",12-09-2013 10:00,24-01-2014 09:00,133,3216
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001.MON",24-01-2014 10:00,30-05-2014 11:00,126,3026
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001.MON",30-05-2014 12:00,25-09-2014 16:00,118,2837
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_150318094124_P1091.MON",25-09-2014 17:00,18-03-2015 08:00,173,4168
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_P1091_151007155649.MON",18-06-2015 07:00,07-10-2015 13:00,111,2671
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P1091,0.211,None,"Meteostation Valkenburg  - P","P1091_b30g0119-001.MON",07-10-2015 14:00,13-12-2015 10:00,66,1605
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P5936,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_160707165002_P5936.MON",29-03-2016 16:00,07-07-2016 14:00,99,2399
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P5936,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_161019183928_P5936.MON",07-07-2016 15:00,19-10-2016 16:00,104,2498
30GB0119,B30G0119,1,B30G0119/001,0.211,24.71,40.71,P5936,0.211,None,"Meteostation Valkenburg  - P","b30g0119-001_170118115046_P5936.MON",19-10-2016 17:00,18-01-2017 10:00,90,2178
30GP0494,B30G0494,1,B30G0494/001,-0.391,1.49,2.49,D9054,-0.391,2.05,"Meteostation Valkenburg  - P","30GP0494-001.MON",08-12-2010 15:00,17-04-2013 07:00,860,20657
30GP0494,B30G0494,2,B30G0494/002,-0.409,30.97,31.97,D9146,-0.409,10.052,"Meteostation Valkenburg  - P","30GP0494-002.MON",08-12-2010 15:00,17-04-2013 07:00,860,20657
30GP0494,B30G0494,3,B30G0494/003,-0.43,75.68,76.68,D9140,-0.43,10.08,"Meteostation Valkenburg  - P","30GP0494-003.MON",08-12-2010 15:00,17-04-2013 07:00,860,20657
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,D9130,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001.MON",08-12-2010 09:00,03-09-2013 08:00,999,24000
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,P5045,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001_140202224035_P5045.MON",04-09-2013 18:00,28-01-2014 13:00,145,3500
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,P5045,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001.MON",28-01-2014 14:00,30-05-2014 16:00,122,2931
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,P5045,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001.MON",30-05-2014 17:00,07-10-2014 09:00,129,3113
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,P5045,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001_150318181828_P5045.MON",07-10-2014 10:00,18-03-2015 17:00,162,3896
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,N1911,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001_N1911_160330143006.MON",08-10-2015 09:00,30-03-2016 12:00,174,4180
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,N1911,-0.723,2.048,"Meteostation Valkenburg  - P","30gp0838-001_160708101512_N1911.MON",30-03-2016 13:00,08-07-2016 08:00,99,2396
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,N1911,-0.723,2.048,"Meteostation Valkenburg  - P","b30g0838-001_161020104538_N1911.MON",08-07-2016 09:00,20-10-2016 08:00,103,2496
30GP0838,B30G0838,1,B30G0838/001,-0.723,-0.79,1.21,N1911,-0.723,2.048,"Meteostation Valkenburg  - P","b30g0838-001_170119150836_N1911.MON",20-10-2016 09:00,19-01-2017 14:00,91,2190
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,D9068,-0.63,10.104,"Meteostation Valkenburg  - P","30gp0838-002.MON",04-04-2011 11:00,17-04-2013 12:00,744,17858
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,D9068,-0.63,10.048,"Meteostation Valkenburg  - P","30gp0838-002.MON",17-04-2013 13:41,04-09-2013 16:41,140,3364
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,P6000,-0.63,10.048,"Meteostation Valkenburg  - P","30gp0838-002_140202224035_P6000.MON",04-09-2013 18:00,28-01-2014 13:00,145,3500
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,P6000,-0.63,10.048,"Meteostation Valkenburg  - P","30gp0838-002.MON",28-01-2014 14:00,30-05-2014 16:00,122,2931
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,P6000,-0.63,10.048,"Meteostation Valkenburg  - P","30gp0838-002.MON",30-05-2014 17:00,07-10-2014 08:00,129,3112
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,P6000,-0.63,10.048,"Meteostation Valkenburg  - P","30gp0838-002_150318181517_P6000.MON",07-10-2014 10:00,18-03-2015 17:00,162,3896
30GP0838,B30G0838,2,B30G0838/002,-0.63,15.98,17.98,P6000,-0.63,10.048,"Meteostation Valkenburg  - P","30gp0838-002_P6000_151120103120.MON",18-06-2015 11:00,20-11-2015 09:00,154,3719
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,D9223,-0.64,10.107,"Meteostation Valkenburg  - P","30gp0838-003.MON",08-12-2010 09:00,17-04-2013 12:00,861,20668
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,D9223,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003.MON",17-04-2013 13:00,04-09-2013 17:00,140,3365
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003_140202224035_P5993.MON",04-09-2013 18:00,28-01-2014 13:00,145,3500
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003.MON",28-01-2014 14:00,30-05-2014 16:00,122,2931
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003.MON",30-05-2014 17:00,07-10-2014 09:00,129,3113
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003_150318181645_P5993.MON",07-10-2014 10:00,18-03-2015 17:00,162,3896
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003_P5993_160330143241.MON",08-10-2015 09:00,30-03-2016 12:00,174,4180
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","30gp0838-003_160708101740_P5993.MON",30-03-2016 13:00,08-07-2016 08:00,99,2396
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","b30g0838-003_161020104644_P5993.MON",08-07-2016 09:00,20-10-2016 08:00,103,2496
30GP0838,B30G0838,3,B30G0838/003,-0.64,25.76,27.76,P5993,-0.64,10.07,"Meteostation Valkenburg  - P","b30g0838-003_170119151213_P5993.MON",20-10-2016 09:00,19-01-2017 14:00,91,2190
30GP0839,B30G0839,2,B30G0839/002,0.305,8.81,10.81,G2713,0.305,5.06,"Meteostation Valkenburg  - P","b30g0839-002_G2713_160330132108.MON",15-12-2015 05:00,30-03-2016 11:00,106,2551
30GP0839,B30G0839,2,B30G0839/002,0.305,8.81,10.81,G2713,0.305,5.06,"Meteostation Valkenburg  - P","b30g0839-002_160708084623_G2713.MON",30-03-2016 12:00,08-07-2016 06:00,99,2395
30GP0839,B30G0839,2,B30G0839/002,0.305,8.81,10.81,G2713,0.305,5.06,"Meteostation Valkenburg  - P","b30g0839-002_161020094350_G2713.MON",08-07-2016 07:00,20-10-2016 07:00,104,2497
30GP0839,B30G0839,2,B30G0839/002,0.305,8.81,10.81,G2713,0.305,5.06,"Meteostation Valkenburg  - P","b30g0839-002_170119133842_G2713.MON",20-10-2016 08:00,19-01-2017 12:00,91,2189
30GP0839,B30G0839,3,B30G0839/003,0.278,26.74,28.74,H6714,0.278,5.02,"Meteostation Valkenburg  - P","b30g0839-003_H6714_160330132605.MON",15-12-2015 05:00,30-03-2016 11:00,106,2551
30GP0839,B30G0839,3,B30G0839/003,0.278,26.74,28.74,H6714,0.278,5.04,"Meteostation Valkenburg  - P","b30g0839-003_160708084750_H6714.MON",30-03-2016 12:00,08-07-2016 06:00,99,2395
30GP0839,B30G0839,3,B30G0839/003,0.278,26.74,28.74,H6622,0.278,5.04,"Meteostation Valkenburg  - P","b30g0839-003_170119134023_H6622.MON",20-10-2016 08:00,19-01-2017 12:00,91,2189
30GL0839,B30G1052,1,B30G1052/001,-0.757,1.89,2.89,G3106,-0.757,4.73,"Meteostation Valkenburg  - P","b30g1052-001_G3106_160330132331.MON",15-12-2015 05:00,30-03-2016 11:00,106,2551
30GL0839,B30G1052,1,B30G1052/001,-0.757,1.89,2.89,G3106,-0.757,4.76,"Meteostation Valkenburg  - P","b30g1052-001_160708084428_G3106.MON",30-03-2016 12:00,08-07-2016 06:00,99,2395
30GL0839,B30G1052,1,B30G1052/001,-0.757,1.89,2.89,G3106,-0.757,4.76,"Meteostation Valkenburg  - P","b30g1052-001_161020094139_G3106.MON",08-07-2016 07:00,20-10-2016 07:00,104,2497
30GL0839,B30G1052,1,B30G1052/001,-0.757,1.89,2.89,G3106,-0.757,4.76,"Meteostation Valkenburg  - P","b30g1052-001_170119135616_G3106.MON",20-10-2016 08:00,19-01-2017 12:00,91,2189
30DB0075,B30G1100,1,B30G1100/001,2.825,26.3,43.9,H6692,2.825,5.05,"Meteostation Valkenburg  - P","b30g1100-001_H6692_160330115659.MON",15-12-2015 05:00,30-03-2016 09:00,106,2549
30DB0075,B30G1100,1,B30G1100/001,2.825,26.3,43.9,H6692,2.825,5.05,"Meteostation Valkenburg  - P","b30g1100-001_160708073405_H6692.MON",30-03-2016 10:00,08-07-2016 05:00,99,2396
30DB0075,B30G1100,1,B30G1100/001,2.825,26.3,43.9,H6692,2.825,5.05,"Meteostation Valkenburg  - P","b30g1100-001_161020085905_H6692.MON",08-07-2016 06:00,01-09-2016 20:00,55,1335
B30G4690,B30G4690,1,B30G4690/001,-3.766,3.86,4.86,H6557,-3.766,4.45,"Meteostation Rotterdam  - P","b30g4690-001_H6557_160329092232.MON",15-12-2015 05:00,29-03-2016 07:00,105,2523
B30G4690,B30G4690,1,B30G4690/001,-3.766,3.86,4.86,H6557,-3.766,4.73,"Meteostation Rotterdam  - P","b30g4690-001_160707093814_H6557.MON",29-03-2016 08:00,07-07-2016 07:00,99,2400
B30G4690,B30G4690,1,B30G4690/001,-3.766,3.86,4.86,H6557,-3.766,4.73,"Meteostation Rotterdam  - P","b30g4690-001_161019122703_H6557.MON",07-07-2016 08:00,19-10-2016 10:00,104,2499
B30G4690,B30G4690,1,B30G4690/001,-3.766,3.86,4.86,H6557,-3.766,4.73,"Meteostation Rotterdam  - P","b30g4690-001_170117100612_H6557.MON",19-10-2016 11:00,17-01-2017 09:00,89,2159
B30G4690,B30G4690,2,B30G4690/002,-3.401,12.8,13.8,M0384,-3.401,5.05,"Meteostation Rotterdam  - P","b30g4690-002_M0384_160329091644.MON",15-12-2015 05:00,29-03-2016 07:00,105,2523
B30G4690,B30G4690,2,B30G4690/002,-3.401,12.8,13.8,M0384,-3.401,5.05,"Meteostation Rotterdam  - P","b30g4690-002_160707093941_M0384.MON",29-03-2016 08:00,07-07-2016 07:00,99,2400
B30G4690,B30G4690,2,B30G4690/002,-3.401,12.8,13.8,M0384,-3.401,5.05,"Meteostation Rotterdam  - P","b30g4690-002_161019122843_M0384.MON",07-07-2016 08:00,19-10-2016 10:00,104,2499
B30G4690,B30G4690,2,B30G4690/002,-3.401,12.8,13.8,M0384,-3.401,5.05,"Meteostation Rotterdam  - P","b30g4690-002_170117100841_M0384.MON",19-10-2016 11:00,17-01-2017 09:00,89,2159
B30G4690,B30G4690,3,B30G4690/003,-3.416,17.82,18.82,H6396,-3.416,5.05,"Meteostation Rotterdam  - P","b30g4690-003_H6396_160329092118.MON",15-12-2015 05:00,29-03-2016 07:00,105,2523
B30G4690,B30G4690,3,B30G4690/003,-3.416,17.82,18.82,H6396,-3.416,5.05,"Meteostation Rotterdam  - P","b30g4690-003_160707094328_H6396.MON",29-03-2016 08:00,07-07-2016 07:00,99,2400
B30G4690,B30G4690,3,B30G4690/003,-3.416,17.82,18.82,M0518,-3.416,5.05,"Meteostation Rotterdam  - P","b30g4690-003_170117101241_M0518.MON",19-10-2016 11:00,17-01-2017 09:00,89,2159
B30G4690,B30G4690,4,B30G4690/004,-3.433,26.79,27.79,D9059,-3.433,5.05,"Meteostation Rotterdam  - P","b30g4690-004_D9059_160329091947.MON",15-12-2015 05:00,29-03-2016 07:00,105,2523
B30G4690,B30G4690,4,B30G4690/004,-3.433,26.79,27.79,D9059,-3.433,5.05,"Meteostation Rotterdam  - P","b30g4690-004_160707094112_D9059.MON",29-03-2016 08:00,07-07-2016 07:00,99,2400
B30G4690,B30G4690,4,B30G4690/004,-3.433,26.79,27.79,D9059,-3.433,5.05,"Meteostation Rotterdam  - P","b30g4690-004_161019123052_D9059.MON",07-07-2016 08:00,19-10-2016 10:00,104,2499
B30G4690,B30G4690,4,B30G4690/004,-3.433,26.79,27.79,D9059,-3.433,5.05,"Meteostation Rotterdam  - P","b30g4690-004_170117101626_D9059.MON",19-10-2016 11:00,17-01-2017 09:00,89,2159
30HP0115,B30H0115,2,B30H0115/002,-2.435,17.88,18.88,M0346,-2.435,None,"Meteostation Rotterdam  - P","b30h0115-002_161021110619_M0346.MON",09-07-2016 08:00,21-10-2016 09:00,104,2498
30HP0115,B30H0115,2,B30H0115/002,-2.435,17.88,18.88,M0346,-2.435,None,"Meteostation Rotterdam  - P","b30h0115-002_170120125806_M0346.MON",21-10-2016 10:00,20-01-2017 11:00,91,2186
30HP0115,B30H0115,3,B30H0115/003,-2.35,17.03,18.03,H6363,-2.35,4.99,"Meteostation Rotterdam  - P","b30h0115-003_160331163012_H6363.MON",15-12-2015 05:00,06-03-2016 06:00,82,1970
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,H6635,-3.901,2.55,"Meteostation Rotterdam  - P","30HP0125-001.MON",30-11-2010 16:00,19-04-2013 05:00,870,20894
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,H6635,-3.901,2.55,"Meteostation Rotterdam  - P","30HP0125-001.MON",19-04-2013 06:00,13-09-2013 08:00,147,3531
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,H6635,-3.901,2.55,"Meteostation Rotterdam  - P","30hp0125-001_140202224035_H6635.MON",13-09-2013 09:00,29-01-2014 13:00,138,3317
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,G2228,-3.901,2.55,"Meteostation Rotterdam  - P","30hp0125-001.MON",29-01-2014 14:00,05-06-2014 09:00,126,3044
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,G2228,-3.901,2.55,"Meteostation Rotterdam  - P","30hp0125-001.MON",05-06-2014 10:00,25-09-2014 07:00,111,2686
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,G2228,-3.901,2.55,"Meteostation Rotterdam  - P","30hp0125-001_150318171537_G2228.MON",25-09-2014 08:00,18-03-2015 16:00,174,4185
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,G2228,-3.901,2.55,"Meteostation Rotterdam  - P","30hp0125-001_160331155826_G2228.MON",08-10-2015 10:00,19-12-2015 12:00,72,1731
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,F4944,-3.901,2.55,"Meteostation Rotterdam  - P","b30h0125-001_161021110816_F4944.MON",09-07-2016 09:00,21-10-2016 09:00,104,2497
30HP0125,B30H0125,1,B30H0125/001,-3.901,1.96,2.96,N6374,-3.901,2.55,"Meteostation Rotterdam  - P","b30h0125-001_170119130318_N6374.MON",21-10-2016 10:00,19-01-2017 12:00,90,2163
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,H6544,-3.942,10.078,"Meteostation Rotterdam  - P","30HP0125-002.MON",30-11-2010 16:00,19-04-2013 05:00,870,20894
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,H6544,-3.942,10.078,"Meteostation Rotterdam  - P","30HP0125-002.MON",19-04-2013 06:00,13-09-2013 08:00,147,3531
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,H6544,-3.942,10.078,"Meteostation Rotterdam  - P","30hp0125-002_140202224035_H6544.MON",13-09-2013 09:00,29-01-2014 13:00,138,3317
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,H6544,-3.942,10.078,"Meteostation Rotterdam  - P","30hp0125-002.MON",29-01-2014 14:00,05-06-2014 09:00,126,3044
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,H6544,-3.942,10.078,"Meteostation Rotterdam  - P","30hp0125-002.MON",05-06-2014 10:00,25-09-2014 07:00,111,2686
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,H6544,-3.942,10.078,"Meteostation Rotterdam  - P","30hp0125-002_150318171748_H6544.MON",25-09-2014 08:00,25-12-2014 10:00,91,2187
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,G2704,-3.942,10.078,"Meteostation Rotterdam  - P","30hp0125-002_160331155403_G2704.MON",08-10-2015 10:00,31-03-2016 13:00,175,4204
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,G2704,-3.942,10.078,"Meteostation Rotterdam  - P","30hp0125-002_160331155547_G2704.MON",08-10-2015 10:00,31-03-2016 13:00,175,4204
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,G2704,-3.942,10.078,"Meteostation Rotterdam  - P","G2704_b30h0125-002.MON",31-03-2016 14:00,11-05-2016 13:00,40,984
30HP0125,B30H0125,2,B30H0125/002,-3.942,1.48,2.48,F4944,-3.942,10.078,"Meteostation Rotterdam  - P","b30h0125-002_170119130441_F4944.MON",21-10-2016 10:00,19-01-2017 12:00,90,2163
30HP0125,B30H0125,3,B30H0125/003,-3.92,52.64,53.64,H6478,-3.92,10.073,"Meteostation Rotterdam  - P","30HP0125-003.MON",30-11-2010 16:00,19-04-2013 05:00,870,20894
30HP0125,B30H0125,3,B30H0125/003,-3.92,52.64,53.64,H6478,-3.92,10.073,"Meteostation Rotterdam  - P","30HP0125-003.MON",19-04-2013 06:00,13-09-2013 08:00,147,3531
30HP0125,B30H0125,4,B30H0125/004,-3.931,91.13,92.13,H6704,-3.931,None,"Meteostation Rotterdam  - P","30HP0125-004.MON",30-11-2010 16:00,19-04-2013 05:00,870,20894
30HP0125,B30H0125,4,B30H0125/004,-3.931,91.13,92.13,H6704,-3.931,None,"Meteostation Rotterdam  - P","30HP0125-004.MON",19-04-2013 06:00,13-09-2013 08:00,147,3531
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30HP0126-001.MON",28-03-2012 14:00,05-04-2013 07:00,372,8946
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30HP0126-001.MON",05-04-2013 07:00,11-09-2013 10:00,159,3820
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30hp0126-001_140202224035_L5331.MON",11-09-2013 11:00,23-01-2014 08:00,133,3214
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30hp0126-001_140123091724.MON",11-09-2013 11:00,23-01-2014 08:00,133,3214
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30hp0126-001.MON",23-01-2014 09:00,29-05-2014 13:00,126,3029
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30hp0126-001.MON",29-05-2014 14:00,25-09-2014 05:00,118,2848
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30HP0126-001_L5331_150317124509.MON",25-09-2014 06:00,17-03-2015 11:00,173,4158
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30hp0126-001_L5331_160329083241.MON",07-10-2015 07:00,29-03-2016 06:00,173,4176
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","30hp0126-001_160707084857_L5331.MON",29-03-2016 07:00,07-07-2016 06:00,99,2400
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","b30h0126-001_161019114640_L5331.MON",07-07-2016 08:00,19-10-2016 09:00,104,2498
30HP0126,B30H0126,1,B30H0126/001,-4.218,2.12,3.12,L5331,-4.218,2.548,"Meteostation Rotterdam  - P","b30h0126-001_170117105214_L5331.MON",19-10-2016 10:00,17-01-2017 09:00,89,2160
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,B9847,-4.247,15.062,"Meteostation Rotterdam  - P","b30h0126-002.MON",25-04-2012 14:00,05-04-2013 07:00,344,8274
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30hp0126-002_140202224036_P5999.MON",11-09-2013 11:00,23-01-2014 08:00,133,3214
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30hp0126-002_140123091902.MON",11-09-2013 11:00,23-01-2014 08:00,133,3214
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30hp0126-002.MON",23-01-2014 09:00,29-05-2014 13:00,126,3029
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30hp0126-002.MON",29-05-2014 14:00,25-09-2014 05:00,118,2848
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30HP0126-002_P5999_150317124814.MON",25-09-2014 06:00,17-03-2015 11:00,173,4158
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30hp0126-002_P5999_160329083406.MON",07-10-2015 07:00,29-03-2016 06:00,173,4176
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,15.062,"Meteostation Rotterdam  - P","30hp0126-002_160707085303_P5999.MON",29-03-2016 07:00,07-07-2016 06:00,99,2400
30HP0126,B30H0126,2,B30H0126/002,-4.247,28.88,29.88,P5999,-4.247,10.08,"Meteostation Rotterdam  - P","b30h0126-002_161019114935_P5999.MON",07-07-2016 08:00,19-10-2016 09:00,104,2498
